time,u_min_acutance,u_avg_acutance,u_max_acutance,u_min_gaussian,u_avg_gaussian,u_max_gaussian,u_min_local_contrast,u_avg_local_contrast,u_max_local_contrast,u_min_local_range,u_avg_local_range,u_max_local_range,u_min_salt_and_pepper,u_avg_salt_and_pepper,u_max_salt_and_pepper,u_min_brightness,u_avg_brightness,u_max_brightness,u_min_contrast_strech,u_avg_contrast_strech,u_max_contrast_strech,FILE,FILE_acutance,FILE_gaussian,FILE_local_contrast,FILE_local_range,FILE_salt_and_pepper,FILE_brightness,FILE_contrast_strech
0382,191,254.35995866778484,255,0,6.2814978435366,255,0,11.346649994009823,255,0,9.939702887264886,255,0,2.924120941655685,187,0,247.2043533604888,255,0,7.67379148196957,255,timesteps.0382.png,timesteps.0382_acutance.png,timesteps.0382_gaussian.png,timesteps.0382_local_contrast.png,timesteps.0382_local_range.png,timesteps.0382_salt_and_pepper.png,timesteps.0382_brightness.png,timesteps.0382_contrast_strech.png
0383,191,254.38130615790104,255,0,6.402896250149754,255,0,11.06012339762789,255,0,9.463331136935427,255,0,2.8064514196717383,187,0,247.13166556846772,255,0,7.762254402779441,255,timesteps.0383.png,timesteps.0383_acutance.png,timesteps.0383_gaussian.png,timesteps.0383_local_contrast.png,timesteps.0383_local_range.png,timesteps.0383_salt_and_pepper.png,timesteps.0383_brightness.png,timesteps.0383_contrast_strech.png
0384,202,254.36775338444951,255,0,5.849781358571942,255,0,11.42686743740266,255,0,9.883733676770097,255,0,2.9110773331735955,168,0,247.64488289205704,255,0,7.194878399424943,255,timesteps.0384.png,timesteps.0384_acutance.png,timesteps.0384_gaussian.png,timesteps.0384_local_contrast.png,timesteps.0384_local_range.png,timesteps.0384_salt_and_pepper.png,timesteps.0384_brightness.png,timesteps.0384_contrast_strech.png
0385,202,254.36230981190846,255,0,6.080561878519228,255,0,11.552259793937942,255,0,9.938651611357374,255,0,2.9302264286570026,168,0,247.35286030909307,255,0,7.508847490116209,255,timesteps.0385.png,timesteps.0385_acutance.png,timesteps.0385_gaussian.png,timesteps.0385_local_contrast.png,timesteps.0385_local_range.png,timesteps.0385_salt_and_pepper.png,timesteps.0385_brightness.png,timesteps.0385_contrast_strech.png
0386,180,254.36288936144723,255,0,6.099965556487361,255,0,11.568503654007428,255,0,9.94871660476818,255,0,2.931852761471187,176,0,247.3470528333533,255,0,7.506050077872289,255,timesteps.0386.png,timesteps.0386_acutance.png,timesteps.0386_gaussian.png,timesteps.0386_local_contrast.png,timesteps.0386_local_range.png,timesteps.0386_salt_and_pepper.png,timesteps.0386_brightness.png,timesteps.0386_contrast_strech.png
0387,191,254.3551455612795,255,0,6.296832694381215,255,0,12.064168264046963,255,0,10.085425901521505,255,0,2.9683329339882594,187,0,247.05191086617947,255,0,7.798399125434288,255,timesteps.0387.png,timesteps.0387_acutance.png,timesteps.0387_gaussian.png,timesteps.0387_local_contrast.png,timesteps.0387_local_range.png,timesteps.0387_salt_and_pepper.png,timesteps.0387_brightness.png,timesteps.0387_contrast_strech.png
0388,188,254.34502366119563,255,0,5.909832874086498,255,0,12.064037977716545,255,0,10.399248232898048,255,0,3.036577512878879,187,0,247.5367018090332,255,0,7.2417021085419915,255,timesteps.0388.png,timesteps.0388_acutance.png,timesteps.0388_gaussian.png,timesteps.0388_local_contrast.png,timesteps.0388_local_range.png,timesteps.0388_salt_and_pepper.png,timesteps.0388_brightness.png,timesteps.0388_contrast_strech.png
0389,191,254.35446867137892,255,0,6.055847909428537,255,0,11.9494504013418,255,0,10.16326674254223,255,0,2.9769707679405775,187,0,247.34254073319755,255,0,7.473650712830957,255,timesteps.0389.png,timesteps.0389_acutance.png,timesteps.0389_gaussian.png,timesteps.0389_local_contrast.png,timesteps.0389_local_range.png,timesteps.0389_salt_and_pepper.png,timesteps.0389_brightness.png,timesteps.0389_contrast_strech.png
0390,202,254.3455702647658,255,0,5.950398346711394,255,0,12.011673355696658,255,0,10.391884808913382,255,0,3.029064334491434,168,0,247.49813705522942,255,0,7.27789924523781,255,timesteps.0390.png,timesteps.0390_acutance.png,timesteps.0390_gaussian.png,timesteps.0390_local_contrast.png,timesteps.0390_local_range.png,timesteps.0390_salt_and_pepper.png,timesteps.0390_brightness.png,timesteps.0390_contrast_strech.png
0391,194,254.34828531208817,255,0,6.208441655684677,255,0,12.564752306217803,255,0,10.543707319995208,255,0,3.038052593746256,168,0,247.13784892775848,255,0,7.6435800287528455,255,timesteps.0391.png,timesteps.0391_acutance.png,timesteps.0391_gaussian.png,timesteps.0391_local_contrast.png,timesteps.0391_local_range.png,timesteps.0391_salt_and_pepper.png,timesteps.0391_brightness.png,timesteps.0391_contrast_strech.png
0392,201,254.3555439079909,255,0,6.861707799209297,255,0,12.71913412004313,255,0,10.237240924883192,255,0,2.968276027315203,168,0,246.343535102432,255,0,8.526683239487241,255,timesteps.0392.png,timesteps.0392_acutance.png,timesteps.0392_gaussian.png,timesteps.0392_local_contrast.png,timesteps.0392_local_range.png,timesteps.0392_salt_and_pepper.png,timesteps.0392_brightness.png,timesteps.0392_contrast_strech.png
0393,201,254.3626467593147,255,0,6.828929555528933,255,0,12.667715945848808,255,0,10.00654576494549,255,0,2.920988079549539,168,0,246.38803162812988,255,0,8.49926021325027,255,timesteps.0393.png,timesteps.0393_acutance.png,timesteps.0393_gaussian.png,timesteps.0393_local_contrast.png,timesteps.0393_local_range.png,timesteps.0393_salt_and_pepper.png,timesteps.0393_brightness.png,timesteps.0393_contrast_strech.png
0394,202,254.35225380376184,255,0,6.5716604768180185,255,0,12.651356774889182,255,0,10.185518749251228,255,0,2.9690277944171557,168,0,246.66290733197556,255,0,8.196456810830238,255,timesteps.0394.png,timesteps.0394_acutance.png,timesteps.0394_gaussian.png,timesteps.0394_local_contrast.png,timesteps.0394_local_range.png,timesteps.0394_salt_and_pepper.png,timesteps.0394_brightness.png,timesteps.0394_contrast_strech.png
0395,201,254.34193273032227,255,0,6.221350485204265,255,0,13.116176470588234,255,0,10.586721277105546,255,0,3.042694980232419,168,0,247.084590271954,255,0,7.6632592548220915,255,timesteps.0395.png,timesteps.0395_acutance.png,timesteps.0395_gaussian.png,timesteps.0395_local_contrast.png,timesteps.0395_local_range.png,timesteps.0395_salt_and_pepper.png,timesteps.0395_brightness.png,timesteps.0395_contrast_strech.png
0396,201,254.34109111057865,255,0,6.337073199952078,255,0,13.339166766502935,255,0,10.593377860309094,255,0,3.048026236971367,168,0,246.84533664789745,255,0,7.938885228225709,255,timesteps.0396.png,timesteps.0396_acutance.png,timesteps.0396_gaussian.png,timesteps.0396_local_contrast.png,timesteps.0396_local_range.png,timesteps.0396_salt_and_pepper.png,timesteps.0396_brightness.png,timesteps.0396_contrast_strech.png
0397,201,254.33308074757397,255,0,6.398875344435126,255,0,14.112419132622499,255,0,10.871479273990655,255,0,3.111014436324428,168,0,246.785722415239,255,0,7.903035521744339,255,timesteps.0397.png,timesteps.0397_acutance.png,timesteps.0397_gaussian.png,timesteps.0397_local_contrast.png,timesteps.0397_local_range.png,timesteps.0397_salt_and_pepper.png,timesteps.0397_brightness.png,timesteps.0397_contrast_strech.png
0398,201,254.3425002995088,255,0,7.183543488678567,255,0,14.59354259015215,255,0,10.659392596142327,255,0,3.0571582604528573,168,0,245.70855247394275,255,0,9.099080507966935,255,timesteps.0398.png,timesteps.0398_acutance.png,timesteps.0398_gaussian.png,timesteps.0398_local_contrast.png,timesteps.0398_local_range.png,timesteps.0398_salt_and_pepper.png,timesteps.0398_brightness.png,timesteps.0398_contrast_strech.png
0399,195,254.3259045165928,255,0,6.788748951719181,255,0,14.933624356056068,255,0,11.105394153588115,255,0,3.1581840781118964,174,0,246.23107254103272,255,0,8.443222115730203,255,timesteps.0399.png,timesteps.0399_acutance.png,timesteps.0399_gaussian.png,timesteps.0399_local_contrast.png,timesteps.0399_local_range.png,timesteps.0399_salt_and_pepper.png,timesteps.0399_brightness.png,timesteps.0399_contrast_strech.png
0400,201,254.32442644063735,255,0,7.316318737270875,255,0,15.527181921648497,255,0,11.129131723972685,255,0,3.1733227506888704,168,0,245.45902719539956,255,0,9.29065083263448,255,timesteps.0400.png,timesteps.0400_acutance.png,timesteps.0400_gaussian.png,timesteps.0400_local_contrast.png,timesteps.0400_local_range.png,timesteps.0400_salt_and_pepper.png,timesteps.0400_brightness.png,timesteps.0400_contrast_strech.png
0401,196,254.31469689708877,255,0,6.940448664190727,255,0,15.437625793698334,255,0,11.381873727087576,255,0,3.23557865101234,168,0,245.99048310770337,255,0,8.668121780280341,255,timesteps.0401.png,timesteps.0401_acutance.png,timesteps.0401_gaussian.png,timesteps.0401_local_contrast.png,timesteps.0401_local_range.png,timesteps.0401_salt_and_pepper.png,timesteps.0401_brightness.png,timesteps.0401_contrast_strech.png
0402,202,254.32208278423386,255,0,6.748005271354978,255,0,15.145471426859949,255,0,11.087103150832634,255,0,3.181725470228825,168,0,246.23812896849168,255,0,8.42692134898766,255,timesteps.0402.png,timesteps.0402_acutance.png,timesteps.0402_gaussian.png,timesteps.0402_local_contrast.png,timesteps.0402_local_range.png,timesteps.0402_salt_and_pepper.png,timesteps.0402_brightness.png,timesteps.0402_contrast_strech.png
0403,201,254.32279711273512,255,0,6.773143045405535,255,0,15.159277285252186,255,0,10.931938121480771,255,0,3.1582993890020368,168,0,246.2127051635318,255,0,8.452971127351145,255,timesteps.0403.png,timesteps.0403_acutance.png,timesteps.0403_gaussian.png,timesteps.0403_local_contrast.png,timesteps.0403_local_range.png,timesteps.0403_salt_and_pepper.png,timesteps.0403_brightness.png,timesteps.0403_contrast_strech.png
0404,196,254.34455492991495,255,0,6.031348089133821,255,0,13.027932191206421,255,0,10.416326224991014,255,0,3.0371106385527735,168,0,247.34456092009106,255,0,7.346757817179825,255,timesteps.0404.png,timesteps.0404_acutance.png,timesteps.0404_gaussian.png,timesteps.0404_local_contrast.png,timesteps.0404_local_range.png,timesteps.0404_salt_and_pepper.png,timesteps.0404_brightness.png,timesteps.0404_contrast_strech.png
0405,202,254.34025697855517,255,0,6.103838205343237,255,0,13.206936623936743,255,0,10.46571223193962,255,0,3.057152270276746,173,0,247.24596112375704,255,0,7.440255481011142,255,timesteps.0405.png,timesteps.0405_acutance.png,timesteps.0405_gaussian.png,timesteps.0405_local_contrast.png,timesteps.0405_local_range.png,timesteps.0405_salt_and_pepper.png,timesteps.0405_brightness.png,timesteps.0405_contrast_strech.png
0406,202,254.34689559123038,255,0,6.304896968970888,255,0,13.137708158619864,255,0,10.376841979154188,255,0,3.0254253025038937,168,0,246.9305828441356,255,0,7.83633191565832,255,timesteps.0406.png,timesteps.0406_acutance.png,timesteps.0406_gaussian.png,timesteps.0406_local_contrast.png,timesteps.0406_local_range.png,timesteps.0406_salt_and_pepper.png,timesteps.0406_brightness.png,timesteps.0406_contrast_strech.png
0407,201,254.34330448065174,255,0,6.258559961662873,255,0,13.568328441356176,255,0,10.684894273391638,255,0,3.0696792260692463,168,0,247.0982164250629,255,0,7.543151731160896,255,timesteps.0407.png,timesteps.0407_acutance.png,timesteps.0407_gaussian.png,timesteps.0407_local_contrast.png,timesteps.0407_local_range.png,timesteps.0407_salt_and_pepper.png,timesteps.0407_brightness.png,timesteps.0407_contrast_strech.png
0408,202,254.3382053432371,255,0,6.284418054390799,255,0,14.011754223074158,255,0,10.73585719420151,255,0,3.1066625733796576,168,0,247.03552473942733,255,0,7.567732418833113,255,timesteps.0408.png,timesteps.0408_acutance.png,timesteps.0408_gaussian.png,timesteps.0408_local_contrast.png,timesteps.0408_local_range.png,timesteps.0408_salt_and_pepper.png,timesteps.0408_brightness.png,timesteps.0408_contrast_strech.png
